system_id,ligand_ccd_code,cluster,ligand_molecular_weight,ligand_instance_chain,ligand_num_rot_bonds,ligand_tpsa,ligand_num_unique_interactions,ligand_num_heavy_atoms,ligand_is_proper,entry_pdb_id,entry_keywords,ligand_num_rings,ligand_num_pocket_residues,ligand_smiles,num_training_systems_with_similar_ccds,group_key,query_system,target_system,pli_qcov,pli_unique_qcov,pocket_fident,pocket_fident_qcov,pocket_lddt,pocket_lddt_qcov,pocket_qcov,protein_fident_max,protein_fident_qcov_max,protein_fident_qcov_weighted_max,protein_fident_qcov_weighted_sum,protein_fident_weighted_max,protein_fident_weighted_sum,protein_lddt_max,protein_lddt_qcov_max,protein_lddt_qcov_weighted_max,protein_lddt_qcov_weighted_sum,protein_lddt_weighted_max,protein_lddt_weighted_sum,protein_qcov_max,protein_qcov_weighted_max,protein_qcov_weighted_sum,protein_seqsim_max,protein_seqsim_qcov_max,protein_seqsim_qcov_weighted_max,protein_seqsim_qcov_weighted_sum,protein_seqsim_weighted_max,protein_seqsim_weighted_sum,query_ligand_instance_chain,color,shape,sucos_protein,sucos_shape,sucos_protein_pocket_qcov,sucos_protein_pocket_lddt_qcov,sucos_shape_pocket_qcov,sucos_shape_pocket_lddt_qcov,shape_pocket_qcov,shape_pocket_lddt_qcov,color_pocket_qcov,color_pocket_lddt_qcov,target_release_date,release_date_before_cutoff,query_system_pli_qcov,target_system_pli_qcov,pli_qcov_pli_qcov,pli_unique_qcov_pli_qcov,pocket_fident_pli_qcov,pocket_fident_qcov_pli_qcov,pocket_lddt_pli_qcov,pocket_lddt_qcov_pli_qcov,pocket_qcov_pli_qcov,protein_fident_max_pli_qcov,protein_fident_qcov_max_pli_qcov,protein_fident_qcov_weighted_max_pli_qcov,protein_fident_qcov_weighted_sum_pli_qcov,protein_fident_weighted_max_pli_qcov,protein_fident_weighted_sum_pli_qcov,protein_lddt_max_pli_qcov,protein_lddt_qcov_max_pli_qcov,protein_lddt_qcov_weighted_max_pli_qcov,protein_lddt_qcov_weighted_sum_pli_qcov,protein_lddt_weighted_max_pli_qcov,protein_lddt_weighted_sum_pli_qcov,protein_qcov_max_pli_qcov,protein_qcov_weighted_max_pli_qcov,protein_qcov_weighted_sum_pli_qcov,protein_seqsim_max_pli_qcov,protein_seqsim_qcov_max_pli_qcov,protein_seqsim_qcov_weighted_max_pli_qcov,protein_seqsim_qcov_weighted_sum_pli_qcov,protein_seqsim_weighted_max_pli_qcov,protein_seqsim_weighted_sum_pli_qcov,query_ligand_instance_chain_pli_qcov,color_pli_qcov,shape_pli_qcov,sucos_protein_pli_qcov,sucos_shape_pli_qcov,tanimoto_pli_qcov,sucos_protein_pocket_qcov_pli_qcov,sucos_protein_pocket_lddt_qcov_pli_qcov,sucos_shape_pocket_qcov_pli_qcov,sucos_shape_pocket_lddt_qcov_pli_qcov,shape_pocket_qcov_pli_qcov,shape_pocket_lddt_qcov_pli_qcov,color_pocket_qcov_pli_qcov,color_pocket_lddt_qcov_pli_qcov,target_release_date_pli_qcov,release_date_before_cutoff_pli_qcov,num_ligand_chains,num_protein_chains,num_proper_ligand_chains,release_date,sucos_shape_pocket_qcov_2023,topological_tanimoto,morgan_tanimoto,pocket_qcov_alone
7e46__1__1.A__1.C_1.D_1.E,HEM,c21,616.1772930040001,1.C,8,96.26,19,43,True,7e46,OXIDOREDUCTASE,6,43,C=CC1=C(C)C2=Cc3c(C)c(CCC(=O)O)c4n3[Fe]35<-N6=C(C=c7c(C=C)c(C)c(n73)=CC1=N->52)C(C)=C(CCC(=O)O)C6=C4,41653,7e46__1__1.A__1.C_1.D_1.E__1.C,7e46__1__1.A__1.C_1.D_1.E,1bu7__1__1.A__1.C,33.0,28.0,100.0,59.0,96.0,57.0,59.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,97.0,97.0,97.0,97.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,,,95.01738870959235,,56.060259338659485,54.15991156446764,,,,,,,1998-09-23,True,7e46__1__1.A__1.C_1.D_1.E,7d0t__1__1.A__1.C_1.D_1.E,91.0,57.0,100.0,97.0,100.0,97.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,,,97.38918655625912,,1.0,94.46751095957136,94.46751095957136,,,,,,,2021-09-15,True,3,1,3,2022-02-16,100.0,100.0,100.0,99.0
7e46__1__1.A__1.C_1.D_1.E,ZP6,c21,396.168521868,1.D,7,95.94,14,29,True,7e46,OXIDOREDUCTASE,3,30,O=C(O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,6,7e46__1__1.A__1.C_1.D_1.E__1.D,7e46__1__1.A__1.C_1.D_1.E,7d0t__1__1.A__1.C_1.D_1.E,91.0,57.0,100.0,97.0,100.0,97.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.D,57.79716528510096,88.4164437742347,81.76428724439039,87.05606502737947,79.31135862705868,79.31135862705868,84.44438307655808,84.44438307655808,85.76395046100765,85.76395046100765,56.06325032654793,56.06325032654793,2021-09-15,True,7e46__1__1.A__1.C_1.D_1.E,7d0t__1__1.A__1.C_1.D_1.E,91.0,57.0,100.0,97.0,100.0,97.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.D,57.79716528510096,88.4164437742347,81.76428724439039,87.05606502737947,1.0,79.31135862705868,79.31135862705868,84.44438307655808,84.44438307655808,85.76395046100765,85.76395046100765,56.06325032654793,56.06325032654793,2021-09-15,True,3,1,3,2022-02-16,100.0,100.0,100.0,99.0
7e46__1__1.A__1.C_1.D_1.E,98B,c21,121.089149352,1.E,1,26.02,7,9,True,7e46,OXIDOREDUCTASE,1,14,C[C@H](N)c1ccccc1,6,7e46__1__1.A__1.C_1.D_1.E__1.E,7e46__1__1.A__1.C_1.D_1.E,7d0t__2__1.B__1.L_1.M_1.N,84.0,55.0,100.0,99.0,100.0,98.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.E,67.32423791272033,93.75802965110208,83.12275768440304,95.39651950580902,82.29153010755901,81.46030253071498,94.44255431075094,93.48858911569285,92.82044935459106,91.88286905808005,66.65099553359313,65.97775315446593,2021-09-15,True,7e46__1__1.A__1.C_1.D_1.E,7d0t__1__1.A__1.C_1.D_1.E,91.0,57.0,100.0,97.0,100.0,97.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.E,63.56472938779262,93.40975236597838,84.53256637288693,94.0129902153507,0.416,81.99658938170032,81.99658938170032,91.19260050889018,91.19260050889018,90.60745979499904,90.60745979499904,61.65778750615884,61.65778750615884,2021-09-15,True,3,1,3,2022-02-16,100.0,41.6,19.35483870967742,99.0
7e48__1__1.C__1.J_1.K,NAD,c17,663.1091218040001,1.J,11,321.0900000000001,17,44,True,7e48,OXIDOREDUCTASE,5,40,NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,11193,7e48__1__1.C__1.J_1.K__1.J,7e48__1__1.C__1.J_1.K,5oim__1__3.A__3.B_3.C,86.0,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.J,85.12986258061268,99.37258207674728,0.0,93.71219752599704,0.0,0.0,93.71219752599704,93.71219752599704,99.37258207674728,99.37258207674728,85.12986258061268,85.12986258061268,2018-02-14,True,7e48__1__1.C__1.J_1.K,6sqd__1__1.A__1.B_1.C,100.0,79.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.J,54.94028691787932,98.92115762682424,90.94667160568126,78.42984439131115,1.0,90.94667160568126,90.94667160568126,78.42984439131115,78.42984439131115,98.92115762682424,98.92115762682424,54.94028691787932,54.94028691787932,2020-04-22,True,2,1,2,2021-11-24,100.0,100.0,100.0,100.0
7e48__1__1.C__1.J_1.K,3NP,c17,119.02185764,1.K,3,80.44,2,8,True,7e48,OXIDOREDUCTASE,0,12,O=C(O)CC[N+](=O)[O-],7,7e48__1__1.C__1.J_1.K__1.K,7e48__1__1.C__1.J_1.K,5jfo__1__1.C__1.I_1.J,71.0,63.0,100.0,100.0,98.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,97.0,97.0,97.0,97.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.K,6.069163208439544,30.004415005371747,42.353069726603714,61.37975766513944,42.353069726603714,41.50600833207164,61.37975766513944,60.15216251183666,30.004415005371747,29.40432670526431,6.069163208439544,5.947779944270753,2016-08-10,True,7e48__1__1.C__1.J_1.K,6sqd__1__2.A__2.B_2.C,100.0,79.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.K,3.909532153993292,60.22098054428252,0.0,45.14375323600043,0.0415149308084486,0.0,0.0,45.14375323600043,45.14375323600043,60.22098054428252,60.22098054428252,3.909532153993292,3.909532153993292,2020-04-22,True,2,1,2,2021-11-24,100.0,4.382120946538125,6.976744186046512,100.0
8e4s__1__1.A__1.B_1.C_1.D,MN,c30,54.93694794018,1.B,0,0.0,4,1,False,8e4s,VIRAL PROTEIN,0,9,[Mn+2],0,8e4s__1__1.A__1.B_1.C_1.D__1.B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2022-09-21,100.0,,,
8e4s__1__1.A__1.B_1.C_1.D,MN,c30,54.93694794018,1.C,0,0.0,4,1,False,8e4s,VIRAL PROTEIN,0,8,[Mn+2],0,8e4s__1__1.A__1.B_1.C_1.D__1.C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,2022-09-21,100.0,,,
8e4s__1__1.A__1.B_1.C_1.D,U9U,c30,418.125275064,1.D,6,107.97,3,30,True,8e4s,VIRAL PROTEIN,3,18,O=C(NCCc1ccncc1)c1[nH]c(Cc2ccccc2C(F)(F)F)nc(=O)c1O,0,8e4s__1__1.A__1.B_1.C_1.D__1.D,8e4s__1__1.A__1.B_1.C_1.D,5wap__1__1.A__1.B_1.C_1.E,100.0,67.0,94.0,94.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,1.D,31.78129207675623,69.78115714352424,52.58141815499937,63.05656048822505,52.58141815499937,52.58141815499937,63.05656048822505,63.05656048822505,69.78115714352424,69.78115714352424,31.78129207675623,31.78129207675623,2018-01-03,True,8e4s__1__1.A__1.B_1.C_1.D,5wg9__1__1.A__1.B_1.C_1.F,100.0,67.0,89.0,89.0,99.0,99.0,100.0,99.0,98.0,98.0,98.0,99.0,99.0,98.0,98.0,98.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.D,15.994089776602443,63.96778483347555,49.306000591166224,47.87359159698349,0.5606980273141123,49.306000591166224,48.81294058525456,47.87359159698349,47.39485568101365,63.96778483347555,63.32810698514079,15.994089776602443,15.83414887883642,2018-01-03,True,3,1,1,2022-09-21,100.0,56.209150326797385,20.408163265306122,100.0
8spd__1__1.A__1.B_1.C,HEM,c21,616.1772930040001,1.B,8,96.26,16,43,True,8spd,OXIDOREDUCTASE,6,41,C=CC1=C(C)C2=Cc3c(C)c(CCC(=O)O)c4n3[Fe]35<-N6=C(C=c7c(C=C)c(C)c(n73)=CC1=N->52)C(C)=C(CCC(=O)O)C6=C4,41653,8spd__1__1.A__1.B_1.C__1.B,8spd__1__1.A__1.B_1.C,1bu7__1__1.A__1.C,32.0,37.0,49.0,47.0,69.0,58.0,78.0,26.0,25.0,25.0,25.0,26.0,26.0,62.0,61.0,61.0,61.0,62.0,62.0,98.0,98.0,98.0,38.0,38.0,38.0,38.0,38.0,38.0,1.B,,,53.77690186410212,,41.94598345399966,31.19060308117923,,,,,,,1998-09-23,True,8spd__1__1.A__1.B_1.C,3tjs__1__1.A__1.B_1.C,95.0,79.0,100.0,98.0,89.0,88.0,98.0,96.0,96.0,96.0,96.0,96.0,96.0,88.0,87.0,87.0,87.0,88.0,88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.B,,,86.87946616942396,,1.0,85.14187684603549,76.45393022909309,,,,,,,2012-03-07,True,2,1,2,2023-10-11,,100.0,100.0,100.0
8spd__1__1.A__1.B_1.C,CL6,c21,344.10802622400007,1.C,4,17.82,3,25,True,8spd,OXIDOREDUCTASE,4,14,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,22,8spd__1__1.A__1.B_1.C__1.C,8spd__1__1.A__1.B_1.C,2xfh__1__1.A__1.B_1.C_1.D,64.0,63.0,36.0,33.0,63.0,56.0,84.0,20.0,19.0,19.0,19.0,20.0,20.0,53.0,49.0,49.0,49.0,53.0,53.0,93.0,93.0,93.0,40.0,37.0,37.0,37.0,40.0,40.0,1.C,88.31946719155238,95.62376212262558,39.410687768372746,89.0325903523699,33.10497772543311,22.06998515028874,74.7873758959907,49.85825059732714,80.32396018300548,53.54930678867033,74.188352440904,49.45890162726933,2010-09-29,True,8spd__1__1.A__1.B_1.C,3tjs__1__1.A__1.B_1.C,95.0,79.0,100.0,98.0,89.0,88.0,98.0,96.0,96.0,96.0,96.0,96.0,96.0,88.0,87.0,87.0,87.0,88.0,88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,2.9152350843046326,47.66230459340732,28.424640831531683,42.68937924528993,0.2701469842878864,27.85614801490105,25.01368393174788,41.835591660384125,37.566653735855134,46.709058501539175,41.94282804219844,2.85693038261854,2.565406874188077,2012-03-07,True,2,1,2,2023-10-11,74.7873758959907,100.0,100.0,100.0
7spy__1__1.A_2.A__2.B_2.C,ATP,c814,506.9957454619998,2.B,8,279.13,26,31,True,7spy,CHAPERONE,3,41,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,23583,7spy__1__1.A_2.A__2.B_2.C__2.B,7spy__1__1.A_2.A__2.B_2.C,4xvu__1__1.A_1.B__1.R_1.S,61.0,50.0,78.0,78.0,88.0,88.0,100.0,44.0,43.0,43.0,43.0,44.0,44.0,72.0,70.0,70.0,69.0,72.0,71.0,98.0,98.0,98.0,63.0,62.0,62.0,62.0,63.0,63.0,2.B,87.90573552643514,97.30838495802446,39.27499708636111,92.68606006826654,39.27499708636111,34.561997435997775,92.68606006826654,81.56373286007455,97.30838495802446,85.63137876306153,87.90573552643514,77.35704726326293,2015-03-18,True,7spy__1__1.A_2.A__2.B_2.C,4xwo__2__1.G_1.H__1.NA_1.OA_1.PA,74.0,23.0,78.0,78.0,88.0,88.0,100.0,46.0,44.0,44.0,44.0,46.0,45.0,72.0,70.0,70.0,70.0,72.0,72.0,98.0,98.0,98.0,64.0,62.0,62.0,62.0,64.0,63.0,2.B,71.56744653983381,97.9091125422802,36.37602604249469,88.69800570478864,1.0,36.37602604249469,32.01090291739533,88.69800570478864,78.05424502021401,97.9091125422802,86.16001903720658,71.56744653983381,62.97935295505376,2015-03-25,True,2,2,1,2022-07-20,100.0,100.0,100.0,100.0
7spy__1__1.A_2.A__2.B_2.C,MG,c814,23.98394454018,2.C,0,0.0,4,1,False,7spy,CHAPERONE,0,10,[Mg+2],0,7spy__1__1.A_2.A__2.B_2.C__2.C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2022-07-20,100.0,,,
8cbh__1__1.A__1.C,U70,c60,485.0956200320001,1.C,4,96.61,7,32,True,8cbh,SIGNALING PROTEIN,6,26,Cc1csc([C@@]2(CN)[C@@H]3CCN(c4cnc5c(-c6cccc(Cl)c6Cl)[nH]nc5n4)C[C@@H]32)n1,0,8cbh__1__1.A__1.C__1.C,8cbh__1__1.A__1.C,6wu8__1__1.A__1.C,50.0,43.0,100.0,96.0,98.0,94.0,96.0,98.0,97.0,97.0,97.0,98.0,98.0,97.0,97.0,97.0,97.0,97.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,36.32439764647047,76.54744998321821,71.2312516962087,74.13220186568135,68.38200162836036,66.95737659443617,71.1669137910541,69.68426975374047,73.48555198388948,71.95460298422512,34.871421740611645,34.144933787682234,2021-03-17,True,8cbh__1__1.A__1.C,6bmy__1__1.A__1.C,88.0,71.0,100.0,96.0,95.0,92.0,96.0,94.0,94.0,94.0,94.0,94.0,94.0,96.0,96.0,96.0,96.0,96.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.C,28.53818532154711,67.8401399226299,66.12471719048321,65.0383286944563,0.485969387755102,63.47972850286388,60.83473981524455,62.43679554667804,59.83526239889979,65.1265343257247,62.41292872881952,27.396657908685224,26.255130495823344,2018-01-17,True,1,1,1,2023-04-26,100.0,71.69684775318578,38.82352941176471,100.0
8cbr__1__1.A_1.B_1.D__1.E,RWR,c249,394.21440944,1.E,5,55.760000000000005,17,29,True,8cbr,VIRAL PROTEIN,4,28,Cc1ccc(C2CC2)c(-c2ccc3c(c2)CCCO3)c1[C@H](OC(C)(C)C)C(=O)O,0,8cbr__1__1.A_1.B_1.D__1.E__1.E,8cbr__1__1.A_1.B_1.D__1.E,6ncj__1__1.A_2.A__1.E_1.F,50.0,35.0,79.0,79.0,75.0,75.0,79.0,96.0,96.0,96.0,63.0,96.0,64.0,89.0,89.0,89.0,59.0,89.0,59.0,100.0,100.0,66.0,97.0,97.0,97.0,64.0,97.0,65.0,1.E,52.61005875351358,70.47648110372732,58.15965963839902,87.98048180214862,45.94613111433523,43.61974472879926,69.50458062369741,65.98536135161146,55.67642007194459,52.85736082779549,41.56194641527573,39.45754406513518,2019-01-16,True,8cbr__1__1.A_1.B_1.D__1.E,4ojr__1__1.A_2.A__2.B,56.0,35.0,75.0,75.0,75.0,75.0,79.0,93.0,91.0,91.0,60.0,93.0,62.0,88.0,86.0,86.0,56.0,88.0,58.0,98.0,98.0,65.0,99.0,97.0,97.0,64.0,99.0,66.0,1.E,61.62273623940134,91.00811509107156,0.0,84.41289863112414,0.5602879424115177,0.0,0.0,66.68618991858807,63.3096739733431,71.89641092194653,68.25608631830366,48.68196162912706,46.21705217955101,2014-06-11,True,1,3,1,2023-06-07,86.71502161332681,61.951219512195124,33.663366336633665,79.0
8cbs__1__1.B_1.C_1.D__1.L,U5L,c271,408.230059504,1.L,5,55.760000000000005,16,30,True,8cbs,VIRAL PROTEIN,4,28,Cc1ccc(C2CC2)c(-c2ccc3c(c2C)CCCO3)c1[C@H](OC(C)(C)C)C(=O)O,0,8cbs__1__1.B_1.C_1.D__1.L__1.L,8cbs__1__1.B_1.C_1.D__1.L,6ncj__1__1.A_2.A__2.E_2.F,45.0,44.0,82.0,82.0,79.0,79.0,82.0,96.0,96.0,96.0,63.0,96.0,64.0,89.0,89.0,89.0,58.0,89.0,59.0,100.0,100.0,66.0,97.0,97.0,97.0,64.0,97.0,65.0,1.L,51.17287120352373,71.79080915519405,78.06126404313231,87.84814504323862,64.01023651536849,61.66839859407453,72.03547893545566,69.4000345841585,58.86846350725912,56.71473923260331,41.96175438688945,40.42656825078375,2019-01-16,True,8cbs__1__1.B_1.C_1.D__1.L,4chq__1__1.A_1.B__1.J,45.0,44.0,82.0,71.0,77.0,67.0,71.0,92.0,91.0,91.0,60.0,92.0,61.0,88.0,86.0,86.0,57.0,88.0,58.0,99.0,99.0,65.0,98.0,96.0,96.0,64.0,98.0,65.0,1.L,12.895942256919726,65.12534398740881,34.238314324365646,43.6392059371139,0.4549237170596394,24.309203170299607,22.939670597324984,30.983836215350863,29.238267977866315,46.23899423106025,43.63398047156391,9.156119002413003,8.640281312136217,2013-12-11,True,1,3,1,2023-06-07,81.84001885779479,66.84948202315661,38.144329896907216,82.0
8cbu__1__1.A_1.B_1.D__1.M,U60,c249,392.198759376,1.M,6,55.760000000000005,18,29,True,8cbu,VIRAL PROTEIN,5,27,Cc1ccc(C2CC2)c(-c2ccc3c(c2C)CCCO3)c1[C@H](OC1CC1)C(=O)O,0,8cbu__1__1.A_1.B_1.D__1.M__1.M,8cbu__1__1.A_1.B_1.D__1.M,6ncj__1__1.A_2.A__1.E_1.F,50.0,39.0,81.0,81.0,77.0,77.0,81.0,97.0,97.0,97.0,64.0,97.0,64.0,89.0,89.0,89.0,58.0,89.0,59.0,100.0,100.0,66.0,99.0,99.0,99.0,65.0,99.0,65.0,1.M,47.69981430594173,70.2424604743175,59.85539233892049,87.42269228934664,48.4828677945256,46.08865210096878,70.81238075437078,67.31547306279691,56.89639298419718,54.08669456522448,38.6368495878128,36.72885701557513,2019-01-16,True,8cbu__1__1.A_1.B_1.D__1.M,4cf8__1__1.A_1.B__1.S,61.0,39.0,81.0,70.0,76.0,66.0,70.0,93.0,92.0,92.0,61.0,93.0,62.0,89.0,88.0,88.0,58.0,89.0,59.0,99.0,99.0,66.0,99.0,98.0,98.0,65.0,99.0,66.0,1.M,3.915365712908375,49.125509179298085,29.125354737248745,37.71265886023233,0.4078590785907859,20.38774831607412,19.22273412658417,26.39886120216263,24.89035484775334,34.38785642550866,32.422836058336735,2.740755999035862,2.5841413705195277,2013-12-11,True,1,3,1,2023-06-07,82.98599098273026,66.94966646452394,29.126213592233007,81.0
8fo5__1__1.A_1.B__1.E,Y4U,c354,249.045964212,1.E,3,56.14,9,17,True,8fo5,IMMUNE SYSTEM,2,18,CC(=O)c1ccn(S(=O)(=O)c2ccccc2)c1,0,8fo5__1__1.A_1.B__1.E__1.E,8fo5__1__1.A_1.B__1.E,7lmq__1__1.A_1.B__1.C,45.0,22.0,33.0,33.0,46.0,42.0,44.0,78.0,77.0,77.0,39.0,78.0,39.0,93.0,92.0,92.0,46.0,93.0,46.0,99.0,99.0,50.0,84.0,83.0,83.0,42.0,84.0,42.0,1.E,21.126341443327902,64.20170976805748,45.19566676071701,71.74345844904309,19.88609337471549,18.982180039501145,31.56712171757896,30.132252548598096,28.24875229794529,26.964718102584143,9.295590235064276,8.87306340619772,2021-05-19,True,8fo5__1__1.A_1.B__1.E,7lmq__1__1.A_1.B__1.C,45.0,22.0,33.0,33.0,46.0,42.0,44.0,78.0,77.0,77.0,39.0,78.0,39.0,93.0,92.0,92.0,46.0,93.0,46.0,99.0,99.0,50.0,84.0,83.0,83.0,42.0,84.0,42.0,1.E,21.126341443327902,64.20170976805748,45.19566676071701,71.74345844904309,0.231275720164609,19.88609337471549,18.982180039501145,31.56712171757896,30.132252548598096,28.24875229794529,26.964718102584143,9.295590235064276,8.87306340619772,2021-05-19,True,1,2,1,2023-05-24,100.0,23.127572016460906,14.084507042253522,44.0
7r02__1__1.B__1.L,I62,c90,292.16556798409,1.L,7,72.65,10,21,True,7r02,HYDROLASE,1,21,CCN(/C=C/CNC(=O)c1ccc(C)c([N+](=O)O)c1)CC,0,7r02__1__1.B__1.L__1.L,7r02__1__1.B__1.L,4ara__1__1.A__1.C,23.0,30.0,100.0,76.0,99.0,76.0,76.0,100.0,99.0,99.0,99.0,100.0,100.0,99.0,98.0,98.0,98.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.L,23.54901030226612,62.81009000936939,21.29971379182596,57.527651089700605,16.18778248178773,16.18778248178773,43.72101482817246,43.72101482817246,47.735668407120734,47.735668407120734,17.897247829722254,17.897247829722254,2012-11-28,True,7r02__1__1.B__1.L,1w4l__1__2.A__2.E,69.0,40.0,81.0,67.0,96.0,73.0,76.0,59.0,59.0,59.0,59.0,59.0,59.0,92.0,91.0,91.0,91.0,92.0,92.0,99.0,99.0,99.0,70.0,70.0,70.0,70.0,70.0,70.0,1.L,3.301475908872757,46.159730147573605,0.0,44.65876872057281,0.2662942271880819,0.0,0.0,33.94066422763534,32.60090116601815,35.08139491215594,33.69660300772873,2.5091216907432954,2.4100774134771124,2004-11-25,True,1,1,1,2022-04-27,100.0,40.67632850241546,20.253164556962027,90.0
7r0d__1__1.A_1.B__1.E_1.F,RDZ,c742,234.102095718,1.E,6,66.76,9,15,True,7r0d,HYDROLASE,0,25,CC(C)=CCC/C(C)=C/COP(=O)(O)O,19,7r0d__1__1.A_1.B__1.E_1.F__1.E,7r0d__1__1.A_1.B__1.E_1.F,7aom__1__1.A_1.B__1.C_1.D,36.0,33.0,100.0,92.0,96.0,88.0,92.0,100.0,99.0,99.0,98.0,100.0,99.0,97.0,96.0,96.0,95.0,97.0,96.0,99.0,99.0,99.0,100.0,99.0,99.0,99.0,100.0,100.0,1.E,7.151565207808688,55.18077950862169,35.76999829679394,53.75133578949932,32.90839843305043,31.47759850117867,49.451228926339375,47.301175494759406,50.76631714793196,48.55908596758709,6.579439991183993,6.293377382871646,2021-06-02,True,7r0d__1__1.A_1.B__1.E_1.F,6fl4__1__1.B__1.F_1.G_1.H,45.0,56.0,68.0,56.0,82.0,67.0,76.0,41.0,37.0,37.0,19.0,41.0,20.0,79.0,72.0,72.0,36.0,79.0,39.0,92.0,92.0,46.0,52.0,47.0,47.0,24.0,52.0,26.0,1.E,3.719759868405518,52.16928742326255,31.837187128182823,44.27007095600865,0.0819312362838332,24.196262217418948,21.33091537588249,33.645253926566575,29.6609475405258,39.64865844167954,34.95342257358591,2.8270174999881936,2.4922391118316973,2019-02-06,True,2,2,1,2023-11-29,49.451228926339375,9.025641025641026,12.5,92.0
7r0d__1__1.A_1.B__1.E_1.F,MG,c742,23.98394454018,1.F,0,0.0,6,1,False,7r0d,HYDROLASE,0,8,[Mg+2],0,7r0d__1__1.A_1.B__1.E_1.F__1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2023-11-29,,,,
